cricsheetId,cricinfoId,name,country,bowlingType,bowlingHand,bowlingStyle,source,usablePaceSpin
716bf559,1046619,1046619,,,,,metadata_csv,no
fbcf6af5,10669,10669,,,,,metadata_csv,no
eb02a5f7,1088119,1088119,,,,,metadata_csv,no
1087dd78,1150884,1150884,,,,,metadata_csv,no
20d948ae,1155573,1155573,,,,,metadata_csv,no
c4fb0b39,1156464,1156464,,,,,metadata_csv,no
02d0c9ae,1156620,1156620,,,,,metadata_csv,no
39e9f0c9,1178905,1178905,,,,,metadata_csv,no
880eca04,1203877,1203877,,,,,metadata_csv,no
5ce3fe3f,1203901,1203901,,,,,metadata_csv,no
710e1a5c,1204009,1204009,,,,,metadata_csv,no
1b2a32b8,1217282,1217282,,,,,metadata_csv,no
04597dd4,1233045,1233045,,,,,metadata_csv,no
a18461a2,1275729,1275729,,,,,metadata_csv,no
39815b61,1283107,1283107,,,,,metadata_csv,no
29663fda,1283117,1283117,,,,,metadata_csv,no
7804d401,1287096,1287096,,,,,metadata_csv,no
fda4150a,1313737,1313737,,,,,metadata_csv,no
faef026c,1318875,1318875,,,,,metadata_csv,no
6483c062,1321221,1321221,,,,,metadata_csv,no
a27d06d1,1347912,1347912,,,,,metadata_csv,no
b4b88cdd,1349083,1349083,,,,,metadata_csv,no
5947220c,1380680,1380680,,,,,metadata_csv,no
e41dee27,1382062,1382062,,,,,metadata_csv,no
c251b048,1387426,1387426,,,,,metadata_csv,no
68408eff,1387429,1387429,,,,,metadata_csv,no
da09ca26,1403978,1403978,,,,,metadata_csv,no
5934e1b2,1450924,1450924,,,,,metadata_csv,no
ecd41f8c,1459920,1459920,,,,,metadata_csv,no
6f337915,1489797,1489797,,,,,metadata_csv,no
e3f53051,1493463,1493463,,,,,metadata_csv,no
cdb2858d,1497614,1497614,,,,,metadata_csv,no
8c2ce459,1510120,1510120,,,,,metadata_csv,no
dd968a7b,1511612,1511612,,,,,metadata_csv,no
e20b9b34,1513982,1513982,,,,,metadata_csv,no
1e843603,1527550,1527550,,,,,metadata_csv,no
0ecc34ec,15380,15380,,,,,metadata_csv,no
20672246,15383,15383,,,,,metadata_csv,no
03d21723,18489,18489,,,,,metadata_csv,no
aecec4c8,19327,19327,,,,,metadata_csv,no
23a1ec92,21636,21636,,,,,metadata_csv,no
4a8d1b14,23583,23583,,,,,metadata_csv,no
06767a0f,24124,24124,,,,,metadata_csv,no
78d8ea5b,24229,24229,,,,,metadata_csv,no
5abdfd23,24701,24701,,,,,metadata_csv,no
6a0a1bfb,26268,26268,,,,,metadata_csv,no
0604ef16,27225,27225,,,,,metadata_csv,no
a22b4f3f,275654,275654,,,,,metadata_csv,no
811425b1,281653,281653,,,,,metadata_csv,no
5bc9a2bc,28850,28850,,,,,metadata_csv,no
d032e083,29663,29663,,,,,metadata_csv,no
a02b9f81,302675,302675,,,,,metadata_csv,no
14a3d50e,32323,32323,,,,,metadata_csv,no
1a3cd1b3,33127,33127,,,,,metadata_csv,no
97e36a0f,345284,345284,,,,,metadata_csv,no
c5981c9c,346671,346671,,,,,metadata_csv,no
24776ac5,364094,364094,,,,,metadata_csv,no
b84a791d,36628,36628,,,,,metadata_csv,no
6c6aca89,370535,370535,,,,,metadata_csv,no
4d220a66,38009,38009,,,,,metadata_csv,no
496a0668,38066,38066,,,,,metadata_csv,no
1b668884,38393,38393,,,,,metadata_csv,no
f3a0c43f,38397,38397,,,,,metadata_csv,no
57bd3ecc,384518,384518,,,,,metadata_csv,no
bb01f9e0,402992,402992,,,,,metadata_csv,no
e548c093,41041,41041,,,,,metadata_csv,no
9eea360c,41481,41481,,,,,metadata_csv,no
fa859d3c,416106,416106,,,,,metadata_csv,no
30503c0b,42061,42061,,,,,metadata_csv,no
397f4d3a,440523,440523,,,,,metadata_csv,no
41054d56,44079,44079,,,,,metadata_csv,no
c63ec5e1,45694,45694,,,,,metadata_csv,no
6574768e,4611,4611,,,,,metadata_csv,no
4f20959c,467849,467849,,,,,metadata_csv,no
d77ecd14,468592,468592,,,,,metadata_csv,no
4fc516bd,48284,48284,,,,,metadata_csv,no
d1305df0,485379,485379,,,,,metadata_csv,no
d38f0ec8,49213,49213,,,,,metadata_csv,no
e6bed4cc,4923,4923,,,,,metadata_csv,no
4a25c894,49236,49236,,,,,metadata_csv,no
488b7e1b,49363,49363,,,,,metadata_csv,no
99ffb3d3,50671,50671,,,,,metadata_csv,no
49fa1236,50809,50809,,,,,metadata_csv,no
e7de4f6b,51784,51784,,,,,metadata_csv,no
6b46ce43,526468,526468,,,,,metadata_csv,no
74dc92df,52820,52820,,,,,metadata_csv,no
d3e29899,5565,5565,,,,,metadata_csv,no
b58af144,56186,56186,,,,,metadata_csv,no
78bbeba1,580400,580400,,,,,metadata_csv,no
934b36a6,585081,585081,,,,,metadata_csv,no
18ae55e4,585436,585436,,,,,metadata_csv,no
02d11602,590021,590021,,,,,metadata_csv,no
3e28808e,594321,594321,,,,,metadata_csv,no
c76cb6f3,6555,6555,,,,,metadata_csv,no
3540beff,7069,7069,,,,,metadata_csv,no
752f7486,720471,720471,,,,,metadata_csv,no
11eed913,7913,7913,,,,,metadata_csv,no
bf46daf5,7974,7974,,,,,metadata_csv,no
9ca68676,1326798,AM Ghazanfar,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
345b7a1e,1304665,Abdollah Ahmadzai,Afghanistan,pace,right,Right-arm medium-fast,metadata_csv,yes
b3218c80,1059030,Abdul Malik,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
be7d715b,974173,Abdul Wasi,Afghanistan,spin,right,Legbreak,metadata_csv,yes
4846ef98,390752,Abdullah Mazari,Afghanistan,spin,left,Slow left-arm orthodox,metadata_csv,yes
50930025,420402,Afsar Zazai,Afghanistan,,,,metadata_csv,no
2a3a3786,440963,Aftab Alam,Afghanistan,pace,right,Right-arm medium-fast,metadata_csv,yes
dca1ac2e,402245,Amir Hamza,Afghanistan,,,,player_json,no
8f6dd463,819429,Azmatullah Omarzai,Afghanistan,pace,right,Right-arm medium-fast,metadata_csv,yes
0439b7fb,976571,Bahir Shah,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
4fef092b,1174726,Bilal Sami,Afghanistan,pace,right,Right-arm medium,metadata_csv,yes
3b2114a5,819441,Darwish Rasooli,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
80f81038,25917,Dawlat Ahmadzai,Afghanistan,pace,right,Right-arm fast-medium,metadata_csv,yes
1fba2ae3,516561,Dawlat Zadran,Afghanistan,pace,right,Right-arm fast-medium,metadata_csv,yes
67b7bad4,568136,Fareed Ahmad,Afghanistan,pace,left,Left-arm fast-medium,metadata_csv,yes
3f607519,976429,Farmanullah,Afghanistan,pace,right,Right-arm medium-fast,metadata_csv,yes
0dd86d5f,533949,Fazal Niazai,Afghanistan,pace,right,Right-arm medium,metadata_csv,yes
e9c7f0d0,974175,Fazalhaq Farooqi,Afghanistan,pace,left,Left-arm fast-medium,metadata_csv,yes
9f77963a,352048,Gulbadin Naib,Afghanistan,pace,right,Right-arm medium-fast,metadata_csv,yes
093ae70b,311427,Hamid Hassan,Afghanistan,pace,right,Right-arm fast,metadata_csv,yes
c2a46cb4,440970,Hashmatullah Shahidi,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
500759b6,320281,Hasti Gul,Afghanistan,pace,right,Right-arm medium,metadata_csv,yes
d4550956,921509,Ibrahim Zadran,Afghanistan,pace,right,Right-arm medium-fast,metadata_csv,yes
4d4dbd57,1276922,Ijaz Ahmad Ahmadzai,Afghanistan,pace,right,Right-arm medium,metadata_csv,yes
f67c958d,935553,Ikram Alikhil,Afghanistan,,,,metadata_csv,no
7c8a1fd7,1094444,Ismat Alam,Afghanistan,pace,right,Right-arm fast-medium,metadata_csv,yes
0087a35d,308235,Javed Ahmadi,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
62175638,793467,Karim Janat,Afghanistan,pace,right,Right-arm medium,metadata_csv,yes
13e5908b,319758,Karim Sadiq,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
1b50e3c8,1196075,Khalil Gurbaz,Afghanistan,spin,right,Legbreak,metadata_csv,yes
8549aaf0,25905,Khaliq Dad,Afghanistan,pace,right,Right-arm fast-medium,metadata_csv,yes
bdd985f2,387420,Mirwais Ashraf,Afghanistan,pace,right,Right-arm fast-medium,metadata_csv,yes
32de4eae,1076579,Mohammad Ishaq,Afghanistan,,,,metadata_csv,no
62af8546,25913,Mohammad Nabi,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
cecfd092,543633,Mohammad Nasim Baras,Afghanistan,spin,left,Slow left-arm orthodox,metadata_csv,yes
938bff19,1174749,Mohammad Saleem,Afghanistan,pace,right,Right-arm fast,metadata_csv,yes
694dc2aa,524044,Mohibullah Oryakhel,Afghanistan,pace,right,Right-arm medium,metadata_csv,yes
7d92277a,974109,Mujeeb Ur Rahman,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
ec02c853,633399,Munir Ahmad,Afghanistan,,,,metadata_csv,no
2683e28b,533953,Najeeb Tarakai,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
1212cbec,524049,Najibullah Zadran,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
75b8e198,1199434,Nangeyalia Kharote,Afghanistan,spin,left,Slow left-arm orthodox,metadata_csv,yes
b430ec8c,524048,Nasir Jamal,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
e6b6d352,1276921,Naveed Zadran,Afghanistan,pace,right,Right-arm medium,metadata_csv,yes
c0c411cb,793447,Naveen-ul-Haq,Afghanistan,pace,right,Right-arm medium-fast,metadata_csv,yes
0503ae22,318334,Nawroz Mangal,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
a1bf281e,913843,Nijat Masood,Afghanistan,pace,right,Right-arm medium,metadata_csv,yes
efc04be7,1182529,Noor Ahmad,Afghanistan,spin,left,Left-arm wrist-spin,metadata_csv,yes
72e46d30,318340,Noor Ali Zadran,Afghanistan,pace,right,Right-arm medium-fast,metadata_csv,yes
2b46d4de,307652,Noor-ul-Haq,Afghanistan,spin,right,Legbreak,metadata_csv,yes
8d5d991e,914171,Qais Ahmad,Afghanistan,spin,right,Legbreak,metadata_csv,yes
0bacade8,974087,Rahmanullah Gurbaz,Afghanistan,pace,right,Right-arm medium,metadata_csv,yes
f9c29fcd,533956,Rahmat Shah,Afghanistan,spin,right,Legbreak googly,metadata_csv,yes
cffce71d,320284,Rais Ahmadzai,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
5f547c8b,793463,Rashid Khan,Afghanistan,spin,right,Legbreak Googly,player_json,yes
33f8789e,1061090,Riaz Hassan,Afghanistan,,,,metadata_csv,no
a35849be,793907,Rokhan Barakzai,Afghanistan,spin,left,Slow left-arm orthodox,metadata_csv,yes
61646132,318339,Samiullah Shinwari,Afghanistan,spin,right,Leg Break,player_json,yes
0ec1f412,524050,Sayed Shirzad,Afghanistan,pace,left,Left-arm medium,metadata_csv,yes
3c28853f,1161050,Sediqullah Atal,Afghanistan,,,,metadata_csv,no
5e71fa21,307653,Shabir Noori,Afghanistan,spin,right,Right-arm offbreak,metadata_csv,yes
ba4d600a,362603,Shafiqullah,Afghanistan,,,,metadata_csv,no
82b90140,633366,Shahidullah,Afghanistan,spin,left,Slow left-arm orthodox,metadata_csv,yes
fccebff9,319746,Shapoor Zadran,Afghanistan,pace,left,Left-arm fast-medium,metadata_csv,yes
7e678d00,633362,Sharafuddin Ashraf,Afghanistan,spin,left,Slow left-arm orthodox,metadata_csv,yes
e3829b2a,711559,Usman Ghani,Afghanistan,,,,metadata_csv,no
6b68d7b3,973945,Wafadar Momand,Afghanistan,pace,right,Right-arm medium,metadata_csv,yes
626d183d,1364157,Wafiullah Tarakhil,Afghanistan,,,,metadata_csv,no
3f1066d0,1108490,Waqar Salamkheil,Afghanistan,spin,left,Left-arm wrist-spin,metadata_csv,yes
6e4588bc,440968,Yamin Ahmadzai,Afghanistan,pace,right,Right-arm medium-fast,metadata_csv,yes
786b7fe8,712219,Zahir Khan,Afghanistan,spin,left,Left-arm wrist-spin,metadata_csv,yes
76a582b8,307657,Zakiullah Zaki,Afghanistan,spin,right,Legbreak,metadata_csv,yes
21d46f15,542323,Zamir Khan,Afghanistan,spin,left,Slow left-arm orthodox,metadata_csv,yes
fda22a2e,633374,Zia-ur-Rehman,Afghanistan,spin,left,Slow left-arm orthodox,metadata_csv,yes
a18d14c7,1015437,Zubairullah Akbari,Afghanistan,spin,left,Slow left-arm orthodox,player_json,yes
034d3c52,414052,Agustin Husain,Argentina,spin,right,Right-arm offbreak,metadata_csv,yes
1911dcbc,1193275,Agustin Rivero,Argentina,pace,right,Right-arm medium,metadata_csv,yes
d953bf92,1193269,Alan Kirschbaum,Argentina,spin,right,Right-arm offbreak,metadata_csv,yes
3cdab0cc,1203197,Bruno Angeletti,Argentina,spin,right,Right-arm offbreak,metadata_csv,yes
5f0f398d,379298,David Mauro,Argentina,pace,right,Right-arm medium,metadata_csv,yes
3f11dbff,257668,Esteban Nino,Argentina,pace,right,Right-arm medium-fast,metadata_csv,yes
61763f48,1076538,Franz Bur,Argentina,,,,metadata_csv,no
6d6f52fc,1193271,Guido Angeletti,Argentina,pace,right,Right-arm medium,metadata_csv,yes
0d38ab25,307184,Hernan Fennell,Argentina,pace,right,Right-arm medium,metadata_csv,yes
9f236a73,1403922,Ian Roberts,Argentina,spin,left,Slow left-arm orthodox,metadata_csv,yes
a1aeb715,1203193,Jonathan Hurley,Argentina,spin,left,Slow left-arm orthodox,metadata_csv,yes
b30bfd44,1193279,Juan Cabrera,Argentina,pace,right,Right-arm medium,metadata_csv,yes
efbd35a9,414048,Lautaro Musiani,Argentina,spin,right,Legbreak,metadata_csv,yes
2064e555,1403921,Lucas Rossi,Argentina,spin,right,Legbreak,metadata_csv,yes
bddbf5ec,1193281,Manuel Iturbe,Argentina,,,,metadata_csv,no
f1737607,23603,Martin Siri,Argentina,,,,metadata_csv,no
24076663,1193282,Oliver Rowe,Argentina,pace,right,Right-arm medium,metadata_csv,yes
79e754db,414050,Pedro Arrighi,Argentina,pace,right,Right-arm medium,metadata_csv,yes
c6d1b1e4,1203195,Pedro Baron,Argentina,,,,metadata_csv,no
4ed0bf6a,296702,Pedro Bruno,Argentina,pace,right,Right-arm medium-fast,metadata_csv,yes
9fa5496f,500055,Ramiro Escobar,Argentina,,,,metadata_csv,no
6876264c,1403059,Santiago Duggan,Argentina,,,,metadata_csv,no
851b0636,1193273,Santiago Iturbe,Argentina,,,,metadata_csv,no
56544f81,1203194,Santiago Rossi,Argentina,pace,right,Right-arm medium-fast,metadata_csv,yes
1fbc10cd,1463089,Steven Kruger,Argentina,,,,metadata_csv,no
5470418a,1287084,Tomas Rossi,Argentina,pace,right,Right-arm medium-fast,metadata_csv,yes
b8d490fd,5334,Aaron Finch,Australia,spin,left,Slow left-arm orthodox,metadata_csv,yes
d405c0d5,1124283,Aaron Hardie,Australia,pace,right,Right-arm medium-fast,metadata_csv,yes
1c7fa06c,4890,Adam Dale,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
2b6e6dec,5390,Adam Gilchrist,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
864c199e,8119,Adam Voges,Australia,spin,left,Slow left-arm orthodox,metadata_csv,yes
14f96089,379504,Adam Zampa,Australia,spin,right,Legbreak googly,metadata_csv,yes
21863356,6014,Affie Jarvis,Australia,,,,metadata_csv,no
a687690c,4613,Alan Connolly,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
8b806dd0,4902,Alan Davidson,Australia,pace,left,Left-arm fast-medium,metadata_csv,yes
564523c4,5209,Alan Fairfax,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
ad7945c6,5732,Alan Hurst,Australia,pace,right,Right-arm fast,metadata_csv,yes
5d857fee,6154,Alan Kippax,Australia,spin,right,Legbreak,metadata_csv,yes
1e3117d5,7944,Alan Thomson,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
b2022171,5591,Albert Hartkopf,Australia,spin,right,Legbreak,metadata_csv,yes
8a6c2263,4089,Alec Bannerman,Australia,,,,metadata_csv,no
0a7f49f5,5733,Alec Hurwood,Australia,pace,right,Right-arm medium,metadata_csv,yes
69d03465,326434,Alex Carey,Australia,,,,metadata_csv,no
36eafb02,233648,Alex Doolan,Australia,,,,metadata_csv,no
22c2e797,6492,Alfred Marr,Australia,pace,right,Right-arm medium,metadata_csv,yes
96cbe62d,5375,Algy Gehrs,Australia,spin,right,Legbreak,metadata_csv,yes
9a17b338,4174,Allan Border,Australia,spin,left,Slow left-arm orthodox,metadata_csv,yes
6093e54d,5656,Andrew Hilditch,Australia,pace,right,Right-arm medium,metadata_csv,yes
16043342,6553,Andrew McDonald,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
bd77eb62,7702,Andrew Symonds,Australia,pace,right,Right-arm medium,metadata_csv,yes
7c7d63a2,459508,Andrew Tye,Australia,pace,right,Right-arm medium-fast,metadata_csv,yes
3cf83487,4146,Andy Bichel,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
de966ed3,6000,Archie Jackson,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
ff4df902,4570,Arthur Chipperfield,Australia,spin,right,Legbreak,metadata_csv,yes
8fa8c6e2,6465,Arthur Mailey,Australia,spin,right,Legbreak googly,metadata_csv,yes
fa1bc15e,6644,Arthur Morris,Australia,spin,left,Left-arm wrist-spin,metadata_csv,yes
68736e1a,7334,Arthur Richardson,Australia,,,,metadata_csv,no
edb3df84,6472,Ashley Mallett,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
b69e69ed,6938,Ashley Noffke,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
7085be79,8244,Ashley Woodcock,Australia,,,,metadata_csv,no
a2421394,505120,Ashton Agar,Australia,spin,left,Slow left-arm orthodox,metadata_csv,yes
ff1e12a0,500268,Ashton Turner,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
ea6e7c42,4533,Barlow Carkeek,Australia,,,,metadata_csv,no
04119c26,6013,Barry Jarman,Australia,,,,metadata_csv,no
73bf7709,7604,Barry Shepherd,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
fc14c2bb,4825,Beau Casson,Australia,spin,left,Left-arm wrist-spin,metadata_csv,yes
56b93d46,381329,Beau Webster,Australia,pace,right,Right-arm medium,metadata_csv,yes
16f4b44d,4100,Ben Barnett,Australia,,,,metadata_csv,no
2e11c706,230371,Ben Cutting,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
272d796e,388678,Ben Dunk,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
e1b9f3a9,679567,Ben Dwarshuis,Australia,pace,left,Left-arm fast-medium,metadata_csv,yes
f3171936,5941,Ben Hilfenhaus,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
b2a79f17,315623,Ben Laughlin,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
c41043e6,603410,Ben McDermott,Australia,pace,right,Right-arm medium,metadata_csv,yes
27af6414,7547,Ben Rohrer,Australia,,,,metadata_csv,no
e3a82282,5703,Bert Hopkins,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
a1cec846,5977,Bert Ironmonger,Australia,spin,left,Slow left-arm orthodox,metadata_csv,yes
5459f6a9,7003,Bert Oldfield,Australia,,,,metadata_csv,no
aec72ed1,4225,Bill Brown,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
1bce9ebd,5716,Bill Howell,Australia,pace,right,Right-arm medium,metadata_csv,yes
be18423d,5730,Bill Hunt,Australia,spin,left,Slow left-arm orthodox,metadata_csv,yes
dc3d4d72,6041,Bill Johnston,Australia,pace,left,Left-arm fast-medium,metadata_csv,yes
f35ece69,6270,Bill Lawry,Australia,pace,left,Left-arm medium,metadata_csv,yes
6800c387,7020,Bill O'Reilly,Australia,spin,right,Legbreak googly,metadata_csv,yes
81bb0ae5,7131,Bill Ponsford,Australia,pace,right,Right-arm medium,metadata_csv,yes
7a5aca98,8181,Bill Watson,Australia,,,,metadata_csv,no
f1f1a6d4,8222,Bill Whitty,Australia,pace,left,Left-arm fast-medium,metadata_csv,yes
e9002f0d,8246,Bill Woodfull,Australia,,,,metadata_csv,no
61659b16,6605,Billy Midwinter,Australia,,,,metadata_csv,no
6f779017,6669,Billy Murdoch,Australia,,,,metadata_csv,no
6834d1f2,533042,Billy Stanlake,Australia,pace,right,Right-arm fast,metadata_csv,yes
8779d82c,4645,Bob Cowper,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
6048b12d,5692,Bob Holland,Australia,spin,right,Legbreak googly,metadata_csv,yes
b3b0f7e4,6518,Bob Massie,Australia,pace,right,Right-arm medium-fast,metadata_csv,yes
5df4a804,6585,Bob McLeod,Australia,pace,right,Right-arm medium,metadata_csv,yes
970d1524,7619,Bob Simpson,Australia,spin,right,Legbreak googly,metadata_csv,yes
b0c772ee,5560,Brad Haddin,Australia,,,,metadata_csv,no
b57f8a9a,5674,Brad Hodge,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
f708a0bc,5681,Brad Hogg,Australia,spin,left,Left-arm wrist-spin,metadata_csv,yes
953e3931,8231,Brad Williams,Australia,pace,right,Right-arm fast,metadata_csv,yes
278fd5ff,8453,Brad Young,Australia,spin,left,Slow left-arm orthodox,metadata_csv,yes
12e18174,4625,Bransby Cooper,Australia,,,,metadata_csv,no
898e628d,931603,Brendan Doggett,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
3ebdabcf,6056,Brendon Julian,Australia,pace,left,Left-arm fast-medium,metadata_csv,yes
8d6a0fbc,5112,Brett Dorey,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
50758325,5472,Brett Geeves,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
dd09ff8e,6278,Brett Lee,Australia,pace,right,Right-arm fast,metadata_csv,yes
13da3a31,4171,Brian Booth,Australia,pace,right,Right-arm medium,metadata_csv,yes
15155b33,7912,Brian Taber,Australia,spin,right,Legbreak,metadata_csv,yes
91384b5d,4971,Bruce Dooland,Australia,spin,right,Legbreak googly,metadata_csv,yes
04895c21,5253,Bruce Francis,Australia,pace,right,Right-arm medium,metadata_csv,yes
3b5f511b,6250,Bruce Laird,Australia,,,,metadata_csv,no
59c2e9f0,7319,Bruce Reid,Australia,pace,left,Left-arm fast-medium,metadata_csv,yes
74397900,8449,Bruce Yardley,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
6d62117a,6844,Bryce McGain,Australia,spin,right,Legbreak googly,metadata_csv,yes
9b4935c8,5236,Callum Ferguson,Australia,pace,right,Right-arm medium,metadata_csv,yes
399b0b94,501011,Cameron Bancroft,Australia,,,,metadata_csv,no
51a60c16,326625,Cameron Boyce,Australia,spin,right,Legbreak,metadata_csv,yes
eaa76d3c,1076713,Cameron Green,Australia,pace,right,Right-arm medium,player_json,yes
d0513f63,8291,Cameron White,Australia,spin,right,Legbreak googly,metadata_csv,yes
56cc69ad,7302,Carl Rackemann,Australia,pace,right,Right-arm fast,metadata_csv,yes
81d06fb5,261230,Chadd Sayers,Australia,pace,right,Right-arm medium,metadata_csv,yes
d28b53ea,4091,Charles Bannerman,Australia,,,,metadata_csv,no
88b0e9c4,5115,Charles Eady,Australia,pace,right,Right-arm fast,metadata_csv,yes
b0708332,6132,Charles Kelleway,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
b2e7bf8b,6434,Charles Macartney,Australia,spin,left,Slow left-arm orthodox,metadata_csv,yes
cec52b98,6584,Charlie McLeod,Australia,pace,right,Right-arm medium,metadata_csv,yes
802adee4,7990,Charlie Turner,Australia,pace,right,Right-arm medium-fast,metadata_csv,yes
19b9f399,787073,Chris Green,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
45eda7c8,326637,Chris Lynn,Australia,spin,left,Slow left-arm orthodox,metadata_csv,yes
c6d14f83,6523,Chris Matthews,Australia,pace,left,Left-arm fast,metadata_csv,yes
d8360178,7388,Chris Rogers,Australia,spin,right,Legbreak googly,metadata_csv,yes
96824e68,553800,Chris Tremain,Australia,pace,right,Right-arm medium-fast,metadata_csv,yes
481c9214,5327,Chuck Fleetwood-Smith,Australia,spin,left,Left-arm wrist-spin,metadata_csv,yes
0d389efe,5443,Clarrie Grimmett,Australia,spin,right,Legbreak googly,metadata_csv,yes
a80ad5d7,6023,Claude Jennings,Australia,,,,metadata_csv,no
94eac556,6903,Clint McKay,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
8778b1e3,5450,Colin Guest,Australia,pace,right,Right-arm fast,metadata_csv,yes
87134777,6545,Colin McCool,Australia,spin,right,Legbreak googly,metadata_csv,yes
30048047,6554,Colin McDonald,Australia,,,,metadata_csv,no
fbfc3097,6607,Colin Miller,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
fe366f34,1210488,Cooper Connolly,Australia,spin,left,Slow left-arm orthodox,player_json,yes
a4b98d56,6551,Craig McDermott,Australia,pace,right,Right-arm fast,metadata_csv,yes
6f7f153b,7594,Craig Serjeant,Australia,,,,metadata_csv,no
1a156c88,308798,D'Arcy Short,Australia,spin,left,Left-arm wrist-spin,metadata_csv,yes
01c72967,5239,Damien Fleming,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
69762509,6513,Damien Martyn,Australia,pace,right,Right-arm medium,metadata_csv,yes
2a2e6343,4864,Dan Christian,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
51de2a80,4882,Dan Cullen,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
caf69bf7,826901,Daniel Sams,Australia,pace,left,Left-arm fast-medium,metadata_csv,yes
208f22ea,557298,Daniel Worrall,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
53fe6ee4,6285,Darren Lehmann,Australia,spin,left,Slow left-arm orthodox,metadata_csv,yes
6548c05e,8210,Dav Whatmore,Australia,,,,metadata_csv,no
5f70bb69,5432,Dave Gregory,Australia,,,,metadata_csv,no
e9cc8315,7640,Dave Smith,Australia,,,,metadata_csv,no
e79a1fe3,4169,David Boon,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
1fdf1833,4600,David Colley,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
c558317d,5696,David Hookes,Australia,,,,metadata_csv,no
fd835ab3,5766,David Hussey,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
56ba45bd,6996,David Ogilvie,Australia,,,,metadata_csv,no
24754de1,7328,David Renneberg,Australia,pace,right,Right-arm fast,metadata_csv,yes
7ab33103,7623,David Sincock,Australia,spin,left,Left-arm wrist-spin,metadata_csv,yes
dcce6f09,219889,David Warner,Australia,spin,right,Legbreak,metadata_csv,yes
a7ea5ae5,6044,Dean Jones,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
efc78a95,6295,Dennis Lillee,Australia,pace,right,Right-arm fast,metadata_csv,yes
a3831c14,5669,Des Hoare,Australia,pace,right,Right-arm fast-medium,metadata_csv,yes
996d953c,7367,Digger Robertson,Australia,spin,right,Legbreak,metadata_csv,yes
c404f58a,6981,Dirk Nannes,Australia,pace,left,Left-arm fast,metadata_csv,yes
8d4c29e9,8198,Dirk Wellham,Australia,,,,metadata_csv,no
b8c47b95,4154,Don Blackie,Australia,spin,right,Right-arm offbreak,metadata_csv,yes
73d630e7,4188,Donald Bradman,Australia,spin,right,Legbreak,metadata_csv,yes
45c2196c,4508,Doug Bollinger,Australia,pace,left,Left-arm fast-medium,metadata_csv,yes
cbd3687c,7357,Doug Ring,Australia,spin,right,Legbreak googly,metadata_csv,yes
71ae5369,8151,Doug Walters,Australia,pace,right,Right-arm medium,metadata_csv,yes
